snapshot_date,sku_id,warehouse_id,on_hand_qty,reserved_qty,last_movement_date,unit_cost
2023-05-01,SKU_006,WH_SOUTH,1590,0,2023-05-01,98.17
2023-05-01,SKU_007,WH_SOUTH,358,0,2023-05-01,82.09
2023-05-01,SKU_008,WH_SOUTH,1605,0,2023-05-01,83.95
2023-05-01,SKU_009,WH_SOUTH,341,0,2023-05-01,34.61
2023-05-01,SKU_010,WH_SOUTH,165,0,2023-05-01,58.78
2023-05-01,SKU_011,WH_SOUTH,1221,0,2023-05-01,52.81
2023-05-01,SKU_012,WH_SOUTH,673,0,2023-05-01,94.51
2023-05-01,SKU_013,WH_SOUTH,1120,0,2023-05-01,73.29
2023-05-01,SKU_014,WH_SOUTH,1223,0,2023-05-01,86.71
2023-05-01,SKU_015,WH_SOUTH,1121,0,2023-05-01,58.26
2023-05-01,SKU_016,WH_SOUTH,657,0,2023-05-01,42.04
2023-05-01,SKU_017,WH_SOUTH,463,0,2023-05-01,66.59
2023-05-01,SKU_018,WH_SOUTH,169,0,2023-05-01,29.79
2023-05-01,SKU_019,WH_SOUTH,627,0,2023-05-01,87.07
2023-05-01,SKU_020,WH_SOUTH,400,0,2023-05-01,72.37
2023-05-01,SKU_001,WH_EAST,204,0,2023-05-01,83.05
2023-05-01,SKU_002,WH_EAST,1423,0,2023-05-01,57.92
2023-05-01,SKU_003,WH_EAST,1401,0,2023-05-01,89.39
2023-05-01,SKU_004,WH_EAST,634,0,2023-05-01,77.3
2023-05-01,SKU_005,WH_EAST,336,0,2023-05-01,32.06
2023-05-01,SKU_006,WH_EAST,1553,0,2023-05-01,98.17
2023-05-01,SKU_007,WH_EAST,350,0,2023-05-01,82.09
2023-05-01,SKU_008,WH_EAST,1579,0,2023-05-01,83.95
2023-05-01,SKU_009,WH_EAST,329,0,2023-05-01,34.61
2023-05-01,SKU_010,WH_EAST,155,0,2023-05-01,58.78
2023-05-01,SKU_011,WH_EAST,1197,0,2023-05-01,52.81
2023-05-01,SKU_012,WH_EAST,637,0,2023-05-01,94.51
2023-05-01,SKU_013,WH_EAST,1086,0,2023-05-01,73.29
2023-05-01,SKU_014,WH_EAST,1202,0,2023-05-01,86.71
2023-05-01,SKU_015,WH_EAST,1082,0,2023-05-01,58.26
2023-05-01,SKU_016,WH_EAST,630,0,2023-05-01,42.04
2023-05-01,SKU_017,WH_EAST,439,0,2023-05-01,66.59
2023-05-01,SKU_018,WH_EAST,161,0,2023-05-01,29.79
2023-05-01,SKU_019,WH_EAST,1815,0,2023-05-01,87.07
2023-05-01,SKU_020,WH_EAST,383,0,2023-05-01,72.37
2023-05-01,SKU_001,WH_WEST,197,0,2023-05-01,83.05
2023-05-01,SKU_002,WH_WEST,1390,0,2023-05-01,57.92
2023-05-01,SKU_003,WH_WEST,1363,0,2023-05-01,89.39
2023-05-01,SKU_004,WH_WEST,615,0,2023-05-01,77.3
2023-05-01,SKU_005,WH_WEST,312,0,2023-05-01,32.06
2023-05-01,SKU_006,WH_WEST,1516,0,2023-05-01,98.17
2023-05-01,SKU_007,WH_WEST,342,0,2023-05-01,82.09
2023-05-01,SKU_008,WH_WEST,1555,0,2023-05-01,83.95
2023-05-01,SKU_009,WH_WEST,322,0,2023-05-01,34.61
2023-05-01,SKU_010,WH_WEST,446,0,2023-05-01,58.78
2023-05-01,SKU_011,WH_WEST,1163,0,2023-05-01,52.81
2023-05-01,SKU_012,WH_WEST,595,0,2023-05-01,94.51
2023-05-01,SKU_013,WH_WEST,1056,0,2023-05-01,73.29
2023-05-01,SKU_014,WH_WEST,1174,0,2023-05-01,86.71
2023-05-01,SKU_015,WH_WEST,1042,0,2023-05-01,58.26
2023-05-01,SKU_016,WH_WEST,592,0,2023-05-01,42.04
2023-05-01,SKU_017,WH_WEST,416,0,2023-05-01,66.59
2023-05-01,SKU_018,WH_WEST,150,0,2023-05-01,29.79
2023-05-01,SKU_019,WH_WEST,1776,0,2023-05-01,87.07
2023-05-01,SKU_020,WH_WEST,1095,0,2023-05-01,72.37
2023-05-02,SKU_001,WH_NORTH,184,0,2023-05-02,83.05
2023-05-02,SKU_002,WH_NORTH,1359,0,2023-05-02,57.92
2023-05-02,SKU_003,WH_NORTH,1337,0,2023-05-02,89.39
2023-05-02,SKU_004,WH_NORTH,594,0,2023-05-02,77.3
2023-05-02,SKU_005,WH_NORTH,291,0,2023-05-02,32.06
2023-05-02,SKU_006,WH_NORTH,1482,0,2023-05-02,98.17
2023-05-02,SKU_007,WH_NORTH,330,0,2023-05-02,82.09
2023-05-02,SKU_008,WH_NORTH,1513,0,2023-05-02,83.95
2023-05-02,SKU_009,WH_NORTH,306,0,2023-05-02,34.61
2023-05-02,SKU_010,WH_NORTH,436,0,2023-05-02,58.78
2023-05-02,SKU_011,WH_NORTH,1132,0,2023-05-02,52.81
2023-05-02,SKU_012,WH_NORTH,558,0,2023-05-02,94.51
2023-05-02,SKU_013,WH_NORTH,1017,0,2023-05-02,73.29
2023-05-02,SKU_014,WH_NORTH,1141,0,2023-05-02,86.71
2023-05-02,SKU_015,WH_NORTH,1008,0,2023-05-02,58.26
2023-05-02,SKU_016,WH_NORTH,548,0,2023-05-02,42.04
2023-05-02,SKU_017,WH_NORTH,391,0,2023-05-02,66.59
2023-05-02,SKU_018,WH_NORTH,138,0,2023-05-02,29.79
2023-05-02,SKU_019,WH_NORTH,1746,0,2023-05-02,87.07
2023-05-02,SKU_020,WH_NORTH,1064,0,2023-05-02,72.37
2023-05-02,SKU_001,WH_SOUTH,175,0,2023-05-02,83.05
2023-05-02,SKU_002,WH_SOUTH,1332,0,2023-05-02,57.92
2023-05-02,SKU_003,WH_SOUTH,1301,0,2023-05-02,89.39
2023-05-02,SKU_004,WH_SOUTH,583,0,2023-05-02,77.3
2023-05-02,SKU_005,WH_SOUTH,282,0,2023-05-02,32.06
2023-05-02,SKU_006,WH_SOUTH,1446,0,2023-05-02,98.17
2023-05-02,SKU_007,WH_SOUTH,320,0,2023-05-02,82.09
2023-05-02,SKU_008,WH_SOUTH,1479,0,2023-05-02,83.95
2023-05-02,SKU_009,WH_SOUTH,288,0,2023-05-02,34.61
2023-05-02,SKU_010,WH_SOUTH,428,0,2023-05-02,58.78
2023-05-02,SKU_011,WH_SOUTH,1109,0,2023-05-02,52.81
2023-05-02,SKU_012,WH_SOUTH,523,0,2023-05-02,94.51
2023-05-02,SKU_013,WH_SOUTH,981,0,2023-05-02,73.29
2023-05-02,SKU_014,WH_SOUTH,1107,0,2023-05-02,86.71
2023-05-02,SKU_015,WH_SOUTH,976,0,2023-05-02,58.26
2023-05-02,SKU_016,WH_SOUTH,516,0,2023-05-02,42.04
2023-05-02,SKU_017,WH_SOUTH,1121,0,2023-05-02,66.59
2023-05-02,SKU_018,WH_SOUTH,129,0,2023-05-02,29.79
2023-05-02,SKU_019,WH_SOUTH,1713,0,2023-05-02,87.07
2023-05-02,SKU_020,WH_SOUTH,1047,0,2023-05-02,72.37
2023-05-02,SKU_001,WH_EAST,164,0,2023-05-02,83.05
2023-05-02,SKU_002,WH_EAST,1304,0,2023-05-02,57.92
2023-05-02,SKU_003,WH_EAST,1274,0,2023-05-02,89.39
2023-05-02,SKU_004,WH_EAST,564,0,2023-05-02,77.3
2023-05-02,SKU_005,WH_EAST,265,0,2023-05-02,32.06
2023-05-02,SKU_006,WH_EAST,1416,0,2023-05-02,98.17
2023-05-02,SKU_007,WH_EAST,308,0,2023-05-02,82.09
2023-05-02,SKU_008,WH_EAST,1452,0,2023-05-02,83.95
2023-05-02,SKU_009,WH_EAST,281,0,2023-05-02,34.61
2023-05-02,SKU_010,WH_EAST,418,0,2023-05-02,58.78
2023-05-02,SKU_011,WH_EAST,1084,0,2023-05-02,52.81
2023-05-02,SKU_012,WH_EAST,1491,0,2023-05-02,94.51
2023-05-02,SKU_013,WH_EAST,944,0,2023-05-02,73.29
2023-05-02,SKU_014,WH_EAST,1068,0,2023-05-02,86.71
2023-05-02,SKU_015,WH_EAST,952,0,2023-05-02,58.26
2023-05-02,SKU_016,WH_EAST,469,0,2023-05-02,42.04
2023-05-02,SKU_017,WH_EAST,1097,0,2023-05-02,66.59
2023-05-02,SKU_018,WH_EAST,117,0,2023-05-02,29.79
2023-05-02,SKU_019,WH_EAST,1677,0,2023-05-02,87.07
2023-05-02,SKU_020,WH_EAST,1029,0,2023-05-02,72.37
2023-05-02,SKU_001,WH_WEST,159,0,2023-05-02,83.05
2023-05-02,SKU_002,WH_WEST,1262,0,2023-05-02,57.92
2023-05-02,SKU_003,WH_WEST,1241,0,2023-05-02,89.39
2023-05-02,SKU_004,WH_WEST,534,0,2023-05-02,77.3
2023-05-02,SKU_005,WH_WEST,245,0,2023-05-02,32.06
2023-05-02,SKU_006,WH_WEST,1378,0,2023-05-02,98.17
2023-05-02,SKU_007,WH_WEST,296,0,2023-05-02,82.09
2023-05-02,SKU_008,WH_WEST,1417,0,2023-05-02,83.95
2023-05-02,SKU_009,WH_WEST,268,0,2023-05-02,34.61
2023-05-02,SKU_010,WH_WEST,397,0,2023-05-02,58.78
2023-05-02,SKU_011,WH_WEST,1067,0,2023-05-02,52.81
2023-05-02,SKU_012,WH_WEST,1442,0,2023-05-02,94.51
2023-05-02,SKU_013,WH_WEST,904,0,2023-05-02,73.29
2023-05-02,SKU_014,WH_WEST,1037,0,2023-05-02,86.71
2023-05-02,SKU_015,WH_WEST,913,0,2023-05-02,58.26
2023-05-02,SKU_016,WH_WEST,431,0,2023-05-02,42.04
2023-05-02,SKU_017,WH_WEST,1069,0,2023-05-02,66.59
2023-05-02,SKU_018,WH_WEST,343,0,2023-05-02,29.79
2023-05-02,SKU_019,WH_WEST,1643,0,2023-05-02,87.07
2023-05-02,SKU_020,WH_WEST,999,0,2023-05-02,72.37
2023-05-03,SKU_001,WH_NORTH,156,0,2023-05-03,83.05
2023-05-03,SKU_002,WH_NORTH,1216,0,2023-05-03,57.92
2023-05-03,SKU_003,WH_NORTH,1212,0,2023-05-03,89.39
2023-05-03,SKU_004,WH_NORTH,514,0,2023-05-03,77.3
2023-05-03,SKU_005,WH_NORTH,682,0,2023-05-03,32.06
2023-05-03,SKU_006,WH_NORTH,1344,0,2023-05-03,98.17
2023-05-03,SKU_007,WH_NORTH,287,0,2023-05-03,82.09
2023-05-03,SKU_008,WH_NORTH,1387,0,2023-05-03,83.95
2023-05-03,SKU_009,WH_NORTH,259,0,2023-05-03,34.61
2023-05-03,SKU_010,WH_NORTH,385,0,2023-05-03,58.78
2023-05-03,SKU_011,WH_NORTH,1044,0,2023-05-03,52.81
2023-05-03,SKU_012,WH_NORTH,1395,0,2023-05-03,94.51
2023-05-03,SKU_013,WH_NORTH,864,0,2023-05-03,73.29
2023-05-03,SKU_014,WH_NORTH,1007,0,2023-05-03,86.71
2023-05-03,SKU_015,WH_NORTH,879,0,2023-05-03,58.26
2023-05-03,SKU_016,WH_NORTH,400,0,2023-05-03,42.04
2023-05-03,SKU_017,WH_NORTH,1042,0,2023-05-03,66.59
2023-05-03,SKU_018,WH_NORTH,335,0,2023-05-03,29.79
2023-05-03,SKU_019,WH_NORTH,1616,0,2023-05-03,87.07
2023-05-03,SKU_020,WH_NORTH,971,0,2023-05-03,72.37
2023-05-03,SKU_001,WH_SOUTH,147,0,2023-05-03,83.05
2023-05-03,SKU_002,WH_SOUTH,1178,0,2023-05-03,57.92
2023-05-03,SKU_003,WH_SOUTH,1190,0,2023-05-03,89.39
2023-05-03,SKU_004,WH_SOUTH,486,0,2023-05-03,77.3
2023-05-03,SKU_005,WH_SOUTH,659,0,2023-05-03,32.06
2023-05-03,SKU_006,WH_SOUTH,1304,0,2023-05-03,98.17
2023-05-03,SKU_007,WH_SOUTH,278,0,2023-05-03,82.09
2023-05-03,SKU_008,WH_SOUTH,1357,0,2023-05-03,83.95
2023-05-03,SKU_009,WH_SOUTH,243,0,2023-05-03,34.61
2023-05-03,SKU_010,WH_SOUTH,374,0,2023-05-03,58.78
2023-05-03,SKU_011,WH_SOUTH,1017,0,2023-05-03,52.81
2023-05-03,SKU_012,WH_SOUTH,1358,0,2023-05-03,94.51
2023-05-03,SKU_013,WH_SOUTH,836,0,2023-05-03,73.29
2023-05-03,SKU_014,WH_SOUTH,975,0,2023-05-03,86.71
2023-05-03,SKU_015,WH_SOUTH,848,0,2023-05-03,58.26
2023-05-03,SKU_016,WH_SOUTH,1125,0,2023-05-03,42.04
2023-05-03,SKU_017,WH_SOUTH,1020,0,2023-05-03,66.59
2023-05-03,SKU_018,WH_SOUTH,325,0,2023-05-03,29.79
2023-05-03,SKU_019,WH_SOUTH,1575,0,2023-05-03,87.07
2023-05-03,SKU_020,WH_SOUTH,936,0,2023-05-03,72.37
2023-05-03,SKU_001,WH_EAST,140,0,2023-05-03,83.05
2023-05-03,SKU_002,WH_EAST,1138,0,2023-05-03,57.92
2023-05-03,SKU_003,WH_EAST,1157,0,2023-05-03,89.39
2023-05-03,SKU_004,WH_EAST,463,0,2023-05-03,77.3
2023-05-03,SKU_005,WH_EAST,630,0,2023-05-03,32.06
2023-05-03,SKU_006,WH_EAST,1257,0,2023-05-03,98.17
2023-05-03,SKU_007,WH_EAST,272,0,2023-05-03,82.09
2023-05-03,SKU_008,WH_EAST,1324,0,2023-05-03,83.95
2023-05-03,SKU_009,WH_EAST,233,0,2023-05-03,34.61
2023-05-03,SKU_010,WH_EAST,365,0,2023-05-03,58.78
2023-05-03,SKU_011,WH_EAST,987,0,2023-05-03,52.81
2023-05-03,SKU_012,WH_EAST,1294,0,2023-05-03,94.51
2023-05-03,SKU_013,WH_EAST,786,0,2023-05-03,73.29
2023-05-03,SKU_014,WH_EAST,938,0,2023-05-03,86.71
2023-05-03,SKU_015,WH_EAST,822,0,2023-05-03,58.26
2023-05-03,SKU_016,WH_EAST,1086,0,2023-05-03,42.04
2023-05-03,SKU_017,WH_EAST,988,0,2023-05-03,66.59
2023-05-03,SKU_018,WH_EAST,317,0,2023-05-03,29.79
2023-05-03,SKU_019,WH_EAST,1532,0,2023-05-03,87.07
2023-05-03,SKU_020,WH_EAST,924,0,2023-05-03,72.37
2023-05-03,SKU_001,WH_WEST,130,0,2023-05-03,83.05
2023-05-03,SKU_002,WH_WEST,1090,0,2023-05-03,57.92
2023-05-03,SKU_003,WH_WEST,1121,0,2023-05-03,89.39
2023-05-03,SKU_004,WH_WEST,437,0,2023-05-03,77.3
2023-05-03,SKU_005,WH_WEST,608,0,2023-05-03,32.06
2023-05-03,SKU_006,WH_WEST,1222,0,2023-05-03,98.17
2023-05-03,SKU_007,WH_WEST,261,0,2023-05-03,82.09
2023-05-03,SKU_008,WH_WEST,1283,0,2023-05-03,83.95
2023-05-03,SKU_009,WH_WEST,215,0,2023-05-03,34.61
2023-05-03,SKU_010,WH_WEST,354,0,2023-05-03,58.78
2023-05-03,SKU_011,WH_WEST,966,0,2023-05-03,52.81
2023-05-03,SKU_012,WH_WEST,1252,0,2023-05-03,94.51
2023-05-03,SKU_013,WH_WEST,748,0,2023-05-03,73.29
2023-05-03,SKU_014,WH_WEST,904,0,2023-05-03,86.71
2023-05-03,SKU_015,WH_WEST,776,0,2023-05-03,58.26
2023-05-03,SKU_016,WH_WEST,1049,0,2023-05-03,42.04
2023-05-03,SKU_017,WH_WEST,970,0,2023-05-03,66.59
2023-05-03,SKU_018,WH_WEST,300,0,2023-05-03,29.79
2023-05-03,SKU_019,WH_WEST,1478,0,2023-05-03,87.07
2023-05-03,SKU_020,WH_WEST,900,0,2023-05-03,72.37
2023-05-04,SKU_001,WH_NORTH,118,0,2023-05-04,83.05
2023-05-04,SKU_002,WH_NORTH,1063,0,2023-05-04,57.92
2023-05-04,SKU_003,WH_NORTH,1084,0,2023-05-04,89.39
2023-05-04,SKU_004,WH_NORTH,414,0,2023-05-04,77.3
2023-05-04,SKU_005,WH_NORTH,576,0,2023-05-04,32.06
2023-05-04,SKU_006,WH_NORTH,1192,0,2023-05-04,98.17
2023-05-04,SKU_007,WH_NORTH,249,0,2023-05-04,82.09
2023-05-04,SKU_008,WH_NORTH,1247,0,2023-05-04,83.95
2023-05-04,SKU_009,WH_NORTH,623,0,2023-05-04,34.61
2023-05-04,SKU_010,WH_NORTH,346,0,2023-05-04,58.78
2023-05-04,SKU_011,WH_NORTH,950,0,2023-05-04,52.81
2023-05-04,SKU_012,WH_NORTH,1212,0,2023-05-04,94.51
2023-05-04,SKU_013,WH_NORTH,714,0,2023-05-04,73.29
2023-05-04,SKU_014,WH_NORTH,868,0,2023-05-04,86.71
2023-05-04,SKU_015,WH_NORTH,750,0,2023-05-04,58.26
2023-05-04,SKU_016,WH_NORTH,1012,0,2023-05-04,42.04
2023-05-04,SKU_017,WH_NORTH,946,0,2023-05-04,66.59
2023-05-04,SKU_018,WH_NORTH,291,0,2023-05-04,29.79
2023-05-04,SKU_019,WH_NORTH,1441,0,2023-05-04,87.07
2023-05-04,SKU_020,WH_NORTH,884,0,2023-05-04,72.37
2023-05-04,SKU_001,WH_SOUTH,109,0,2023-05-04,83.05
2023-05-04,SKU_002,WH_SOUTH,1026,0,2023-05-04,57.92
2023-05-04,SKU_003,WH_SOUTH,1051,0,2023-05-04,89.39
2023-05-04,SKU_004,WH_SOUTH,397,0,2023-05-04,77.3
2023-05-04,SKU_005,WH_SOUTH,552,0,2023-05-04,32.06
2023-05-04,SKU_006,WH_SOUTH,1149,0,2023-05-04,98.17
2023-05-04,SKU_007,WH_SOUTH,238,0,2023-05-04,82.09
2023-05-04,SKU_008,WH_SOUTH,1222,0,2023-05-04,83.95
2023-05-04,SKU_009,WH_SOUTH,610,0,2023-05-04,34.61
2023-05-04,SKU_010,WH_SOUTH,339,0,2023-05-04,58.78
2023-05-04,SKU_011,WH_SOUTH,924,0,2023-05-04,52.81
2023-05-04,SKU_012,WH_SOUTH,1162,0,2023-05-04,94.51
2023-05-04,SKU_013,WH_SOUTH,689,0,2023-05-04,73.29
2023-05-04,SKU_014,WH_SOUTH,831,0,2023-05-04,86.71
2023-05-04,SKU_015,WH_SOUTH,729,0,2023-05-04,58.26
2023-05-04,SKU_016,WH_SOUTH,990,0,2023-05-04,42.04
2023-05-04,SKU_017,WH_SOUTH,923,0,2023-05-04,66.59
2023-05-04,SKU_018,WH_SOUTH,283,0,2023-05-04,29.79
2023-05-04,SKU_019,WH_SOUTH,1407,0,2023-05-04,87.07
2023-05-04,SKU_020,WH_SOUTH,860,0,2023-05-04,72.37
2023-05-04,SKU_001,WH_EAST,306,0,2023-05-04,83.05
2023-05-04,SKU_002,WH_EAST,983,0,2023-05-04,57.92
2023-05-04,SKU_003,WH_EAST,1027,0,2023-05-04,89.39
2023-05-04,SKU_004,WH_EAST,371,0,2023-05-04,77.3
2023-05-04,SKU_005,WH_EAST,531,0,2023-05-04,32.06
2023-05-04,SKU_006,WH_EAST,1108,0,2023-05-04,98.17
2023-05-04,SKU_007,WH_EAST,234,0,2023-05-04,82.09
2023-05-04,SKU_008,WH_EAST,1194,0,2023-05-04,83.95
2023-05-04,SKU_009,WH_EAST,594,0,2023-05-04,34.61
2023-05-04,SKU_010,WH_EAST,329,0,2023-05-04,58.78
2023-05-04,SKU_011,WH_EAST,889,0,2023-05-04,52.81
2023-05-04,SKU_012,WH_EAST,1130,0,2023-05-04,94.51
2023-05-04,SKU_013,WH_EAST,649,0,2023-05-04,73.29
2023-05-04,SKU_014,WH_EAST,797,0,2023-05-04,86.71
2023-05-04,SKU_015,WH_EAST,691,0,2023-05-04,58.26
2023-05-04,SKU_016,WH_EAST,951,0,2023-05-04,42.04
2023-05-04,SKU_017,WH_EAST,890,0,2023-05-04,66.59
2023-05-04,SKU_018,WH_EAST,273,0,2023-05-04,29.79
2023-05-04,SKU_019,WH_EAST,1362,0,2023-05-04,87.07
2023-05-04,SKU_020,WH_EAST,836,0,2023-05-04,72.37
2023-05-04,SKU_001,WH_WEST,292,0,2023-05-04,83.05
2023-05-04,SKU_002,WH_WEST,949,0,2023-05-04,57.92
2023-05-04,SKU_003,WH_WEST,1001,0,2023-05-04,89.39
2023-05-04,SKU_004,WH_WEST,348,0,2023-05-04,77.3
2023-05-04,SKU_005,WH_WEST,508,0,2023-05-04,32.06
2023-05-04,SKU_006,WH_WEST,1075,0,2023-05-04,98.17
2023-05-04,SKU_007,WH_WEST,226,0,2023-05-04,82.09
2023-05-04,SKU_008,WH_WEST,1160,0,2023-05-04,83.95
2023-05-04,SKU_009,WH_WEST,577,0,2023-05-04,34.61
2023-05-04,SKU_010,WH_WEST,318,0,2023-05-04,58.78
2023-05-04,SKU_011,WH_WEST,867,0,2023-05-04,52.81
2023-05-04,SKU_012,WH_WEST,1082,0,2023-05-04,94.51
2023-05-04,SKU_013,WH_WEST,609,0,2023-05-04,73.29
2023-05-04,SKU_014,WH_WEST,753,0,2023-05-04,86.71
2023-05-04,SKU_015,WH_WEST,652,0,2023-05-04,58.26
2023-05-04,SKU_016,WH_WEST,911,0,2023-05-04,42.04
2023-05-04,SKU_017,WH_WEST,864,0,2023-05-04,66.59
2023-05-04,SKU_018,WH_WEST,266,0,2023-05-04,29.79
2023-05-04,SKU_019,WH_WEST,1332,0,2023-05-04,87.07
2023-05-04,SKU_020,WH_WEST,819,0,2023-05-04,72.37
2023-05-05,SKU_001,WH_NORTH,282,0,2023-05-05,83.05
2023-05-05,SKU_002,WH_NORTH,916,0,2023-05-05,57.92
2023-05-05,SKU_003,WH_NORTH,973,0,2023-05-05,89.39
2023-05-05,SKU_004,WH_NORTH,330,0,2023-05-05,77.3
2023-05-05,SKU_005,WH_NORTH,482,0,2023-05-05,32.06
2023-05-05,SKU_006,WH_NORTH,1029,0,2023-05-05,98.17
2023-05-05,SKU_007,WH_NORTH,220,0,2023-05-05,82.09
2023-05-05,SKU_008,WH_NORTH,1133,0,2023-05-05,83.95
2023-05-05,SKU_009,WH_NORTH,568,0,2023-05-05,34.61
2023-05-05,SKU_010,WH_NORTH,311,0,2023-05-05,58.78
2023-05-05,SKU_011,WH_NORTH,841,0,2023-05-05,52.81
2023-05-05,SKU_012,WH_NORTH,1036,0,2023-05-05,94.51
2023-05-05,SKU_013,WH_NORTH,578,0,2023-05-05,73.29
2023-05-05,SKU_014,WH_NORTH,717,0,2023-05-05,86.71
2023-05-05,SKU_015,WH_NORTH,611,0,2023-05-05,58.26
2023-05-05,SKU_016,WH_NORTH,872,0,2023-05-05,42.04
2023-05-05,SKU_017,WH_NORTH,830,0,2023-05-05,66.59
2023-05-05,SKU_018,WH_NORTH,256,0,2023-05-05,29.79
2023-05-05,SKU_019,WH_NORTH,1282,0,2023-05-05,87.07
2023-05-05,SKU_020,WH_NORTH,794,0,2023-05-05,72.37
2023-05-05,SKU_001,WH_SOUTH,276,0,2023-05-05,83.05
2023-05-05,SKU_002,WH_SOUTH,896,0,2023-05-05,57.92
2023-05-05,SKU_003,WH_SOUTH,952,0,2023-05-05,89.39
2023-05-05,SKU_004,WH_SOUTH,307,0,2023-05-05,77.3
2023-05-05,SKU_005,WH_SOUTH,462,0,2023-05-05,32.06
2023-05-05,SKU_006,WH_SOUTH,987,0,2023-05-05,98.17
2023-05-05,SKU_007,WH_SOUTH,212,0,2023-05-05,82.09
2023-05-05,SKU_008,WH_SOUTH,1103,0,2023-05-05,83.95
2023-05-05,SKU_009,WH_SOUTH,552,0,2023-05-05,34.61
2023-05-05,SKU_010,WH_SOUTH,301,0,2023-05-05,58.78
2023-05-05,SKU_011,WH_SOUTH,809,0,2023-05-05,52.81
2023-05-05,SKU_012,WH_SOUTH,998,0,2023-05-05,94.51
2023-05-05,SKU_013,WH_SOUTH,549,0,2023-05-05,73.29
2023-05-05,SKU_014,WH_SOUTH,681,0,2023-05-05,86.71
2023-05-05,SKU_015,WH_SOUTH,588,0,2023-05-05,58.26
2023-05-05,SKU_016,WH_SOUTH,823,0,2023-05-05,42.04
2023-05-05,SKU_017,WH_SOUTH,806,0,2023-05-05,66.59
2023-05-05,SKU_018,WH_SOUTH,240,0,2023-05-05,29.79
2023-05-05,SKU_019,WH_SOUTH,1241,0,2023-05-05,87.07
2023-05-05,SKU_020,WH_SOUTH,783,0,2023-05-05,72.37
2023-05-05,SKU_001,WH_EAST,265,0,2023-05-05,83.05
2023-05-05,SKU_002,WH_EAST,864,0,2023-05-05,57.92
2023-05-05,SKU_003,WH_EAST,921,0,2023-05-05,89.39
2023-05-05,SKU_004,WH_EAST,288,0,2023-05-05,77.3
2023-05-05,SKU_005,WH_EAST,437,0,2023-05-05,32.06
2023-05-05,SKU_006,WH_EAST,944,0,2023-05-05,98.17
2023-05-05,SKU_007,WH_EAST,200,0,2023-05-05,82.09
2023-05-05,SKU_008,WH_EAST,1070,0,2023-05-05,83.95
2023-05-05,SKU_009,WH_EAST,542,0,2023-05-05,34.61
2023-05-05,SKU_010,WH_EAST,289,0,2023-05-05,58.78
2023-05-05,SKU_011,WH_EAST,786,0,2023-05-05,52.81
2023-05-05,SKU_012,WH_EAST,956,0,2023-05-05,94.51
2023-05-05,SKU_013,WH_EAST,513,0,2023-05-05,73.29
2023-05-05,SKU_014,WH_EAST,650,0,2023-05-05,86.71
2023-05-05,SKU_015,WH_EAST,554,0,2023-05-05,58.26
2023-05-05,SKU_016,WH_EAST,786,0,2023-05-05,42.04
2023-05-05,SKU_017,WH_EAST,784,0,2023-05-05,66.59
2023-05-05,SKU_018,WH_EAST,229,0,2023-05-05,29.79
2023-05-05,SKU_019,WH_EAST,1208,0,2023-05-05,87.07
2023-05-05,SKU_020,WH_EAST,760,0,2023-05-05,72.37
2023-05-05,SKU_001,WH_WEST,262,0,2023-05-05,83.05
2023-05-05,SKU_002,WH_WEST,837,0,2023-05-05,57.92
2023-05-05,SKU_003,WH_WEST,896,0,2023-05-05,89.39
2023-05-05,SKU_004,WH_WEST,819,0,2023-05-05,77.3
2023-05-05,SKU_005,WH_WEST,412,0,2023-05-05,32.06
2023-05-05,SKU_006,WH_WEST,896,0,2023-05-05,98.17
2023-05-05,SKU_007,WH_WEST,194,0,2023-05-05,82.09
2023-05-05,SKU_008,WH_WEST,1040,0,2023-05-05,83.95
2023-05-05,SKU_009,WH_WEST,531,0,2023-05-05,34.61
2023-05-05,SKU_010,WH_WEST,281,0,2023-05-05,58.78
2023-05-05,SKU_011,WH_WEST,760,0,2023-05-05,52.81
2023-05-05,SKU_012,WH_WEST,907,0,2023-05-05,94.51
2023-05-05,SKU_013,WH_WEST,471,0,2023-05-05,73.29
2023-05-05,SKU_014,WH_WEST,612,0,2023-05-05,86.71
2023-05-05,SKU_015,WH_WEST,514,0,2023-05-05,58.26
2023-05-05,SKU_016,WH_WEST,747,0,2023-05-05,42.04
2023-05-05,SKU_017,WH_WEST,751,0,2023-05-05,66.59
2023-05-05,SKU_018,WH_WEST,217,0,2023-05-05,29.79
2023-05-05,SKU_019,WH_WEST,1161,0,2023-05-05,87.07
2023-05-05,SKU_020,WH_WEST,736,0,2023-05-05,72.37
2023-05-06,SKU_001,WH_NORTH,248,0,2023-05-06,83.05
2023-05-06,SKU_002,WH_NORTH,792,0,2023-05-06,57.92
2023-05-06,SKU_003,WH_NORTH,855,0,2023-05-06,89.39
2023-05-06,SKU_004,WH_NORTH,788,0,2023-05-06,77.3
2023-05-06,SKU_005,WH_NORTH,384,0,2023-05-06,32.06
2023-05-06,SKU_006,WH_NORTH,848,0,2023-05-06,98.17
2023-05-06,SKU_007,WH_NORTH,178,0,2023-05-06,82.09
2023-05-06,SKU_008,WH_NORTH,1010,0,2023-05-06,83.95
2023-05-06,SKU_009,WH_NORTH,513,0,2023-05-06,34.61
2023-05-06,SKU_010,WH_NORTH,273,0,2023-05-06,58.78
2023-05-06,SKU_011,WH_NORTH,727,0,2023-05-06,52.81
