shipment_id,order_id,dispatch_date,expected_delivery_date,actual_delivery_date,delivered_qty,freight_cost,region
SHP_ORD_0002903,ORD_0002903,2023-02-08,2023-02-11,2023-02-11,26,102.0,South
SHP_ORD_0002904,ORD_0002904,2023-02-08,2023-02-12,2023-02-12,12,74.0,South
SHP_ORD_0002905,ORD_0002905,2023-02-08,2023-02-13,2023-02-13,21,92.0,South
SHP_ORD_0002906,ORD_0002906,2023-02-07,2023-02-10,2023-02-10,28,106.0,South
SHP_ORD_0002907,ORD_0002907,2023-02-08,2023-02-12,2023-02-12,8,66.0,South
SHP_ORD_0002908,ORD_0002908,2023-02-07,2023-02-11,2023-02-11,23,96.0,South
SHP_ORD_0002909,ORD_0002909,2023-02-08,2023-02-12,2023-02-12,11,72.0,South
SHP_ORD_0002910,ORD_0002910,2023-02-08,2023-02-13,2023-02-13,8,66.0,South
SHP_ORD_0002911,ORD_0002911,2023-02-07,2023-02-10,2023-02-10,27,104.0,South
SHP_ORD_0002912,ORD_0002912,2023-02-08,2023-02-11,2023-02-11,35,120.0,South
SHP_ORD_0002913,ORD_0002913,2023-02-07,2023-02-12,2023-02-12,40,130.0,South
SHP_ORD_0002914,ORD_0002914,2023-02-08,2023-02-11,2023-02-11,40,130.0,South
SHP_ORD_0002915,ORD_0002915,2023-02-07,2023-02-11,2023-02-11,23,96.0,South
SHP_ORD_0002916,ORD_0002916,2023-02-07,2023-02-09,2023-02-09,28,106.0,South
SHP_ORD_0002917,ORD_0002917,2023-02-08,2023-02-11,2023-02-11,25,100.0,South
SHP_ORD_0002918,ORD_0002918,2023-02-07,2023-02-09,2023-02-09,4,58.0,South
SHP_ORD_0002919,ORD_0002919,2023-02-07,2023-02-11,2023-02-11,29,108.0,South
SHP_ORD_0002920,ORD_0002920,2023-02-07,2023-02-09,2023-02-09,16,82.0,South
SHP_ORD_0002921,ORD_0002921,2023-02-07,2023-02-11,2023-02-11,9,68.0,East
SHP_ORD_0002922,ORD_0002922,2023-02-08,2023-02-10,2023-02-10,42,134.0,East
SHP_ORD_0002923,ORD_0002923,2023-02-08,2023-02-13,2023-02-13,35,120.0,East
SHP_ORD_0002924,ORD_0002924,2023-02-08,2023-02-11,2023-02-11,24,98.0,East
SHP_ORD_0002925,ORD_0002925,2023-02-07,2023-02-12,2023-02-12,32,114.0,East
SHP_ORD_0002926,ORD_0002926,2023-02-07,2023-02-12,2023-02-12,37,124.0,East
SHP_ORD_0002927,ORD_0002927,2023-02-07,2023-02-12,2023-02-12,7,64.0,East
SHP_ORD_0002928,ORD_0002928,2023-02-07,2023-02-09,2023-02-09,30,110.0,East
SHP_ORD_0002929,ORD_0002929,2023-02-07,2023-02-09,2023-02-09,13,76.0,East
SHP_ORD_0002930,ORD_0002930,2023-02-08,2023-02-12,2023-02-12,7,64.0,East
SHP_ORD_0002931,ORD_0002931,2023-02-07,2023-02-09,2023-02-09,19,88.0,East
SHP_ORD_0002932,ORD_0002932,2023-02-07,2023-02-12,2023-02-12,32,114.0,East
SHP_ORD_0002933,ORD_0002933,2023-02-07,2023-02-09,2023-02-09,25,100.0,East
SHP_ORD_0002934,ORD_0002934,2023-02-08,2023-02-13,2023-02-13,28,106.0,East
SHP_ORD_0002935,ORD_0002935,2023-02-07,2023-02-09,2023-02-10,25,150.0,East
SHP_ORD_0002936,ORD_0002936,2023-02-08,2023-02-10,2023-02-10,38,126.0,East
SHP_ORD_0002937,ORD_0002937,2023-02-08,2023-02-10,2023-02-10,18,86.0,East
SHP_ORD_0002938,ORD_0002938,2023-02-07,2023-02-09,2023-02-10,7,96.0,East
SHP_ORD_0002939,ORD_0002939,2023-02-08,2023-02-11,2023-02-11,42,134.0,East
SHP_ORD_0002940,ORD_0002940,2023-02-08,2023-02-12,2023-02-12,24,98.0,East
SHP_ORD_0002941,ORD_0002941,2023-02-07,2023-02-10,2023-02-10,6,62.0,West
SHP_ORD_0002942,ORD_0002942,2023-02-07,2023-02-12,2023-02-12,36,122.0,West
SHP_ORD_0002943,ORD_0002943,2023-02-07,2023-02-10,2023-02-10,28,106.0,West
SHP_ORD_0002944,ORD_0002944,2023-02-08,2023-02-12,2023-02-12,22,94.0,West
SHP_ORD_0002945,ORD_0002945,2023-02-07,2023-02-09,2023-02-10,11,108.0,West
SHP_ORD_0002946,ORD_0002946,2023-02-07,2023-02-09,2023-02-09,36,122.0,West
SHP_ORD_0002947,ORD_0002947,2023-02-07,2023-02-12,2023-02-12,8,66.0,West
SHP_ORD_0002948,ORD_0002948,2023-02-07,2023-02-10,2023-02-10,28,106.0,West
SHP_ORD_0002949,ORD_0002949,2023-02-07,2023-02-11,2023-02-11,8,66.0,West
SHP_ORD_0002950,ORD_0002950,2023-02-08,2023-02-10,2023-02-10,7,64.0,West
SHP_ORD_0002951,ORD_0002951,2023-02-08,2023-02-13,2023-02-13,23,96.0,West
SHP_ORD_0002952,ORD_0002952,2023-02-08,2023-02-12,2023-02-12,24,98.0,West
SHP_ORD_0002953,ORD_0002953,2023-02-07,2023-02-11,2023-02-11,26,102.0,West
SHP_ORD_0002954,ORD_0002954,2023-02-08,2023-02-13,2023-02-13,44,138.0,West
SHP_ORD_0002955,ORD_0002955,2023-02-07,2023-02-09,2023-02-09,18,86.0,West
SHP_ORD_0002956,ORD_0002956,2023-02-08,2023-02-10,2023-02-10,24,98.0,West
SHP_ORD_0002957,ORD_0002957,2023-02-08,2023-02-10,2023-02-10,20,90.0,West
SHP_ORD_0002958,ORD_0002958,2023-02-07,2023-02-12,2023-02-12,9,68.0,West
SHP_ORD_0002959,ORD_0002959,2023-02-07,2023-02-10,2023-02-10,39,128.0,West
SHP_ORD_0002960,ORD_0002960,2023-02-08,2023-02-12,2023-02-12,15,80.0,West
SHP_ORD_0002961,ORD_0002961,2023-02-08,2023-02-13,2023-02-13,13,76.0,North
SHP_ORD_0002962,ORD_0002962,2023-02-09,2023-02-14,2023-02-14,25,100.0,North
SHP_ORD_0002963,ORD_0002963,2023-02-08,2023-02-11,2023-02-11,28,106.0,North
SHP_ORD_0002964,ORD_0002964,2023-02-09,2023-02-11,2023-02-11,14,78.0,North
SHP_ORD_0002965,ORD_0002965,2023-02-09,2023-02-12,2023-02-12,15,80.0,North
SHP_ORD_0002966,ORD_0002966,2023-02-08,2023-02-12,2023-02-12,29,108.0,North
SHP_ORD_0002967,ORD_0002967,2023-02-09,2023-02-14,2023-02-14,6,62.0,North
SHP_ORD_0002968,ORD_0002968,2023-02-08,2023-02-13,2023-02-13,27,104.0,North
SHP_ORD_0002969,ORD_0002969,2023-02-09,2023-02-13,2023-02-14,6,93.0,North
SHP_ORD_0002970,ORD_0002970,2023-02-08,2023-02-11,2023-02-11,6,62.0,North
SHP_ORD_0002971,ORD_0002971,2023-02-08,2023-02-11,2023-02-11,17,84.0,North
SHP_ORD_0002972,ORD_0002972,2023-02-08,2023-02-11,2023-02-11,38,126.0,North
SHP_ORD_0002973,ORD_0002973,2023-02-09,2023-02-13,2023-02-13,18,86.0,North
SHP_ORD_0002974,ORD_0002974,2023-02-09,2023-02-14,2023-02-14,46,142.0,North
SHP_ORD_0002975,ORD_0002975,2023-02-08,2023-02-12,2023-02-13,27,156.0,North
SHP_ORD_0002976,ORD_0002976,2023-02-09,2023-02-13,2023-02-13,24,98.0,North
SHP_ORD_0002977,ORD_0002977,2023-02-09,2023-02-13,2023-02-13,16,82.0,North
SHP_ORD_0002978,ORD_0002978,2023-02-08,2023-02-10,2023-02-10,10,70.0,North
SHP_ORD_0002979,ORD_0002979,2023-02-08,2023-02-11,2023-02-11,35,120.0,North
SHP_ORD_0002980,ORD_0002980,2023-02-08,2023-02-10,2023-02-10,15,80.0,North
SHP_ORD_0002981,ORD_0002981,2023-02-09,2023-02-11,2023-02-11,4,58.0,South
SHP_ORD_0002982,ORD_0002982,2023-02-08,2023-02-12,2023-02-12,28,106.0,South
SHP_ORD_0002983,ORD_0002983,2023-02-09,2023-02-11,2023-02-11,26,102.0,South
SHP_ORD_0002984,ORD_0002984,2023-02-08,2023-02-11,2023-02-11,16,82.0,South
SHP_ORD_0002985,ORD_0002985,2023-02-08,2023-02-13,2023-02-13,15,80.0,South
SHP_ORD_0002986,ORD_0002986,2023-02-09,2023-02-11,2023-02-11,23,96.0,South
SHP_ORD_0002987,ORD_0002987,2023-02-08,2023-02-10,2023-02-10,8,66.0,South
SHP_ORD_0002988,ORD_0002988,2023-02-09,2023-02-11,2023-02-11,29,108.0,South
SHP_ORD_0002989,ORD_0002989,2023-02-08,2023-02-13,2023-02-13,11,72.0,South
SHP_ORD_0002990,ORD_0002990,2023-02-09,2023-02-12,2023-02-12,6,62.0,South
SHP_ORD_0002991,ORD_0002991,2023-02-08,2023-02-10,2023-02-12,14,117.0,South
SHP_ORD_0002992,ORD_0002992,2023-02-08,2023-02-11,2023-02-11,40,130.0,South
SHP_ORD_0002993,ORD_0002993,2023-02-08,2023-02-11,2023-02-12,25,150.0,South
SHP_ORD_0002994,ORD_0002994,2023-02-09,2023-02-12,2023-02-12,31,112.0,South
SHP_ORD_0002995,ORD_0002995,2023-02-09,2023-02-14,2023-02-14,29,108.0,South
SHP_ORD_0002996,ORD_0002996,2023-02-08,2023-02-12,2023-02-12,30,110.0,South
SHP_ORD_0002997,ORD_0002997,2023-02-08,2023-02-13,2023-02-13,12,74.0,South
SHP_ORD_0002998,ORD_0002998,2023-02-09,2023-02-14,2023-02-14,5,60.0,South
SHP_ORD_0002999,ORD_0002999,2023-02-09,2023-02-11,2023-02-11,33,116.0,South
SHP_ORD_0003000,ORD_0003000,2023-02-08,2023-02-12,2023-02-12,18,86.0,South
SHP_ORD_0003001,ORD_0003001,2023-02-09,2023-02-11,2023-02-14,6,93.0,East
SHP_ORD_0003002,ORD_0003002,2023-02-08,2023-02-12,2023-02-12,25,100.0,East
SHP_ORD_0003003,ORD_0003003,2023-02-08,2023-02-13,2023-02-13,30,110.0,East
SHP_ORD_0003004,ORD_0003004,2023-02-08,2023-02-13,2023-02-16,21,138.0,East
SHP_ORD_0003005,ORD_0003005,2023-02-08,2023-02-11,2023-02-11,16,82.0,East
SHP_ORD_0003006,ORD_0003006,2023-02-09,2023-02-13,2023-02-13,36,122.0,East
SHP_ORD_0003007,ORD_0003007,2023-02-09,2023-02-11,2023-02-11,3,56.0,East
SHP_ORD_0003008,ORD_0003008,2023-02-08,2023-02-10,2023-02-10,27,104.0,East
SHP_ORD_0003009,ORD_0003009,2023-02-08,2023-02-12,2023-02-12,12,74.0,East
SHP_ORD_0003010,ORD_0003010,2023-02-08,2023-02-12,2023-02-12,8,66.0,East
SHP_ORD_0003011,ORD_0003011,2023-02-09,2023-02-13,2023-02-13,13,76.0,East
SHP_ORD_0003012,ORD_0003012,2023-02-09,2023-02-12,2023-02-12,43,136.0,East
SHP_ORD_0003013,ORD_0003013,2023-02-09,2023-02-14,2023-02-14,30,110.0,East
SHP_ORD_0003014,ORD_0003014,2023-02-09,2023-02-12,2023-02-12,32,114.0,East
SHP_ORD_0003015,ORD_0003015,2023-02-08,2023-02-10,2023-02-10,27,104.0,East
SHP_ORD_0003016,ORD_0003016,2023-02-08,2023-02-11,2023-02-11,37,124.0,East
SHP_ORD_0003017,ORD_0003017,2023-02-09,2023-02-12,2023-02-12,24,98.0,East
SHP_ORD_0003018,ORD_0003018,2023-02-09,2023-02-13,2023-02-13,2,54.0,East
SHP_ORD_0003019,ORD_0003019,2023-02-09,2023-02-12,2023-02-12,35,120.0,East
SHP_ORD_0003020,ORD_0003020,2023-02-08,2023-02-12,2023-02-12,19,88.0,East
SHP_ORD_0003021,ORD_0003021,2023-02-08,2023-02-13,2023-02-13,6,62.0,West
SHP_ORD_0003022,ORD_0003022,2023-02-09,2023-02-13,2023-02-13,37,124.0,West
SHP_ORD_0003023,ORD_0003023,2023-02-08,2023-02-11,2023-02-11,28,106.0,West
SHP_ORD_0003024,ORD_0003024,2023-02-08,2023-02-13,2023-02-13,16,82.0,West
SHP_ORD_0003025,ORD_0003025,2023-02-09,2023-02-14,2023-02-14,15,80.0,West
SHP_ORD_0003026,ORD_0003026,2023-02-08,2023-02-11,2023-02-11,32,114.0,West
SHP_ORD_0003027,ORD_0003027,2023-02-08,2023-02-12,2023-02-12,6,62.0,West
SHP_ORD_0003028,ORD_0003028,2023-02-08,2023-02-13,2023-02-13,30,110.0,West
SHP_ORD_0003029,ORD_0003029,2023-02-08,2023-02-13,2023-02-13,4,58.0,West
SHP_ORD_0003030,ORD_0003030,2023-02-09,2023-02-13,2023-02-13,8,66.0,West
SHP_ORD_0003031,ORD_0003031,2023-02-09,2023-02-13,2023-02-14,21,138.0,West
SHP_ORD_0003032,ORD_0003032,2023-02-08,2023-02-11,2023-02-11,36,122.0,West
SHP_ORD_0003033,ORD_0003033,2023-02-08,2023-02-10,2023-02-10,31,112.0,West
SHP_ORD_0003034,ORD_0003034,2023-02-09,2023-02-11,2023-02-11,27,104.0,West
SHP_ORD_0003035,ORD_0003035,2023-02-08,2023-02-13,2023-02-13,22,94.0,West
SHP_ORD_0003036,ORD_0003036,2023-02-08,2023-02-11,2023-02-11,33,116.0,West
SHP_ORD_0003037,ORD_0003037,2023-02-08,2023-02-11,2023-02-12,21,138.0,West
SHP_ORD_0003038,ORD_0003038,2023-02-08,2023-02-13,2023-02-13,10,70.0,West
SHP_ORD_0003039,ORD_0003039,2023-02-09,2023-02-12,2023-02-12,38,126.0,West
SHP_ORD_0003040,ORD_0003040,2023-02-08,2023-02-12,2023-02-15,21,138.0,West
SHP_ORD_0003041,ORD_0003041,2023-02-10,2023-02-14,2023-02-14,10,70.0,North
SHP_ORD_0003042,ORD_0003042,2023-02-09,2023-02-12,2023-02-12,33,116.0,North
SHP_ORD_0003043,ORD_0003043,2023-02-10,2023-02-14,2023-02-14,25,100.0,North
SHP_ORD_0003044,ORD_0003044,2023-02-09,2023-02-12,2023-02-15,17,126.0,North
SHP_ORD_0003045,ORD_0003045,2023-02-10,2023-02-14,2023-02-14,18,86.0,North
SHP_ORD_0003046,ORD_0003046,2023-02-09,2023-02-11,2023-02-12,35,180.0,North
SHP_ORD_0003047,ORD_0003047,2023-02-09,2023-02-12,2023-02-12,7,64.0,North
SHP_ORD_0003048,ORD_0003048,2023-02-10,2023-02-15,2023-02-15,24,98.0,North
SHP_ORD_0003049,ORD_0003049,2023-02-10,2023-02-14,2023-02-14,12,74.0,North
SHP_ORD_0003050,ORD_0003050,2023-02-10,2023-02-13,2023-02-13,2,54.0,North
SHP_ORD_0003051,ORD_0003051,2023-02-10,2023-02-15,2023-02-15,21,92.0,North
SHP_ORD_0003052,ORD_0003052,2023-02-09,2023-02-12,2023-02-12,52,154.0,North
SHP_ORD_0003053,ORD_0003053,2023-02-10,2023-02-15,2023-02-15,31,112.0,North
SHP_ORD_0003054,ORD_0003054,2023-02-10,2023-02-15,2023-02-15,31,112.0,North
SHP_ORD_0003055,ORD_0003055,2023-02-10,2023-02-14,2023-02-14,38,126.0,North
SHP_ORD_0003056,ORD_0003056,2023-02-10,2023-02-13,2023-02-13,36,122.0,North
SHP_ORD_0003057,ORD_0003057,2023-02-10,2023-02-15,2023-02-15,30,110.0,North
SHP_ORD_0003058,ORD_0003058,2023-02-09,2023-02-12,2023-02-12,14,78.0,North
SHP_ORD_0003059,ORD_0003059,2023-02-09,2023-02-12,2023-02-12,27,104.0,North
SHP_ORD_0003060,ORD_0003060,2023-02-09,2023-02-11,2023-02-11,24,98.0,North
SHP_ORD_0003061,ORD_0003061,2023-02-10,2023-02-15,2023-02-16,8,99.0,South
SHP_ORD_0003062,ORD_0003062,2023-02-09,2023-02-11,2023-02-11,29,108.0,South
SHP_ORD_0003063,ORD_0003063,2023-02-10,2023-02-12,2023-02-12,26,102.0,South
SHP_ORD_0003064,ORD_0003064,2023-02-10,2023-02-13,2023-02-13,16,82.0,South
SHP_ORD_0003065,ORD_0003065,2023-02-09,2023-02-14,2023-02-14,16,82.0,South
SHP_ORD_0003066,ORD_0003066,2023-02-10,2023-02-13,2023-02-13,33,116.0,South
SHP_ORD_0003067,ORD_0003067,2023-02-09,2023-02-14,2023-02-14,7,64.0,South
SHP_ORD_0003068,ORD_0003068,2023-02-09,2023-02-14,2023-02-14,21,92.0,South
SHP_ORD_0003069,ORD_0003069,2023-02-10,2023-02-12,2023-02-12,17,84.0,South
SHP_ORD_0003070,ORD_0003070,2023-02-09,2023-02-12,2023-02-12,10,70.0,South
SHP_ORD_0003071,ORD_0003071,2023-02-09,2023-02-13,2023-02-13,15,80.0,South
SHP_ORD_0003072,ORD_0003072,2023-02-10,2023-02-13,2023-02-13,29,108.0,South
SHP_ORD_0003073,ORD_0003073,2023-02-10,2023-02-12,2023-02-12,23,96.0,South
SHP_ORD_0003074,ORD_0003074,2023-02-09,2023-02-14,2023-02-14,31,112.0,South
SHP_ORD_0003075,ORD_0003075,2023-02-09,2023-02-12,2023-02-12,24,98.0,South
SHP_ORD_0003076,ORD_0003076,2023-02-10,2023-02-13,2023-02-13,23,96.0,South
SHP_ORD_0003077,ORD_0003077,2023-02-09,2023-02-13,2023-02-13,13,76.0,South
SHP_ORD_0003078,ORD_0003078,2023-02-10,2023-02-12,2023-02-12,5,60.0,South
SHP_ORD_0003079,ORD_0003079,2023-02-10,2023-02-13,2023-02-13,21,92.0,South
SHP_ORD_0003080,ORD_0003080,2023-02-10,2023-02-13,2023-02-13,15,80.0,South
SHP_ORD_0003081,ORD_0003081,2023-02-10,2023-02-13,2023-02-13,6,62.0,East
SHP_ORD_0003082,ORD_0003082,2023-02-09,2023-02-11,2023-02-11,30,110.0,East
SHP_ORD_0003083,ORD_0003083,2023-02-09,2023-02-11,2023-02-11,30,110.0,East
SHP_ORD_0003084,ORD_0003084,2023-02-09,2023-02-11,2023-02-13,25,150.0,East
SHP_ORD_0003085,ORD_0003085,2023-02-09,2023-02-14,2023-02-14,31,112.0,East
SHP_ORD_0003086,ORD_0003086,2023-02-10,2023-02-15,2023-02-15,40,130.0,East
SHP_ORD_0003087,ORD_0003087,2023-02-10,2023-02-15,2023-02-15,9,68.0,East
SHP_ORD_0003088,ORD_0003088,2023-02-09,2023-02-11,2023-02-11,26,102.0,East
SHP_ORD_0003089,ORD_0003089,2023-02-09,2023-02-11,2023-02-11,16,82.0,East
SHP_ORD_0003090,ORD_0003090,2023-02-09,2023-02-14,2023-02-14,10,70.0,East
SHP_ORD_0003091,ORD_0003091,2023-02-09,2023-02-13,2023-02-13,17,84.0,East
SHP_ORD_0003092,ORD_0003092,2023-02-09,2023-02-11,2023-02-14,21,138.0,East
SHP_ORD_0003093,ORD_0003093,2023-02-09,2023-02-11,2023-02-11,34,118.0,East
SHP_ORD_0003094,ORD_0003094,2023-02-10,2023-02-12,2023-02-15,26,153.0,East
SHP_ORD_0003095,ORD_0003095,2023-02-09,2023-02-14,2023-02-14,29,108.0,East
SHP_ORD_0003096,ORD_0003096,2023-02-09,2023-02-12,2023-02-14,35,180.0,East
SHP_ORD_0003097,ORD_0003097,2023-02-10,2023-02-13,2023-02-13,6,62.0,East
SHP_ORD_0003098,ORD_0003098,2023-02-09,2023-02-14,2023-02-14,8,66.0,East
SHP_ORD_0003099,ORD_0003099,2023-02-09,2023-02-13,2023-02-13,36,122.0,East
SHP_ORD_0003100,ORD_0003100,2023-02-10,2023-02-14,2023-02-14,24,98.0,East
SHP_ORD_0003101,ORD_0003101,2023-02-09,2023-02-11,2023-02-11,8,66.0,West
SHP_ORD_0003102,ORD_0003102,2023-02-10,2023-02-13,2023-02-13,37,124.0,West
SHP_ORD_0003103,ORD_0003103,2023-02-10,2023-02-12,2023-02-12,32,114.0,West
SHP_ORD_0003104,ORD_0003104,2023-02-09,2023-02-14,2023-02-14,23,96.0,West
SHP_ORD_0003105,ORD_0003105,2023-02-09,2023-02-11,2023-02-11,22,94.0,West
SHP_ORD_0003106,ORD_0003106,2023-02-10,2023-02-15,2023-02-15,35,120.0,West
SHP_ORD_0003107,ORD_0003107,2023-02-09,2023-02-11,2023-02-11,8,66.0,West
SHP_ORD_0003108,ORD_0003108,2023-02-09,2023-02-12,2023-02-12,27,104.0,West
SHP_ORD_0003109,ORD_0003109,2023-02-09,2023-02-13,2023-02-15,8,99.0,West
SHP_ORD_0003110,ORD_0003110,2023-02-09,2023-02-13,2023-02-13,5,60.0,West
SHP_ORD_0003111,ORD_0003111,2023-02-10,2023-02-14,2023-02-14,29,108.0,West
SHP_ORD_0003112,ORD_0003112,2023-02-09,2023-02-14,2023-02-14,52,154.0,West
SHP_ORD_0003113,ORD_0003113,2023-02-10,2023-02-13,2023-02-13,38,126.0,West
SHP_ORD_0003114,ORD_0003114,2023-02-10,2023-02-14,2023-02-14,33,116.0,West
SHP_ORD_0003115,ORD_0003115,2023-02-09,2023-02-13,2023-02-13,30,110.0,West
SHP_ORD_0003116,ORD_0003116,2023-02-10,2023-02-12,2023-02-12,34,118.0,West
SHP_ORD_0003117,ORD_0003117,2023-02-10,2023-02-12,2023-02-12,13,76.0,West
SHP_ORD_0003118,ORD_0003118,2023-02-09,2023-02-13,2023-02-13,13,76.0,West
SHP_ORD_0003119,ORD_0003119,2023-02-10,2023-02-13,2023-02-13,37,124.0,West
SHP_ORD_0003120,ORD_0003120,2023-02-09,2023-02-14,2023-02-14,25,100.0,West
SHP_ORD_0003121,ORD_0003121,2023-02-10,2023-02-15,2023-02-15,3,56.0,North
SHP_ORD_0003122,ORD_0003122,2023-02-11,2023-02-16,2023-02-16,28,106.0,North
SHP_ORD_0003123,ORD_0003123,2023-02-11,2023-02-14,2023-02-14,29,108.0,North
SHP_ORD_0003124,ORD_0003124,2023-02-10,2023-02-12,2023-02-12,18,86.0,North
SHP_ORD_0003125,ORD_0003125,2023-02-10,2023-02-12,2023-02-12,15,80.0,North
SHP_ORD_0003126,ORD_0003126,2023-02-11,2023-02-13,2023-02-13,36,122.0,North
SHP_ORD_0003127,ORD_0003127,2023-02-10,2023-02-15,2023-02-15,5,60.0,North
SHP_ORD_0003128,ORD_0003128,2023-02-11,2023-02-16,2023-02-16,24,98.0,North
SHP_ORD_0003129,ORD_0003129,2023-02-10,2023-02-12,2023-02-12,5,60.0,North
SHP_ORD_0003130,ORD_0003130,2023-02-10,2023-02-14,2023-02-16,11,108.0,North
SHP_ORD_0003131,ORD_0003131,2023-02-11,2023-02-13,2023-02-13,24,98.0,North
SHP_ORD_0003132,ORD_0003132,2023-02-11,2023-02-15,2023-02-15,39,128.0,North
SHP_ORD_0003133,ORD_0003133,2023-02-11,2023-02-16,2023-02-16,31,112.0,North
SHP_ORD_0003134,ORD_0003134,2023-02-11,2023-02-16,2023-02-17,22,141.0,North
SHP_ORD_0003135,ORD_0003135,2023-02-10,2023-02-15,2023-02-15,24,98.0,North
SHP_ORD_0003136,ORD_0003136,2023-02-11,2023-02-15,2023-02-15,32,114.0,North
SHP_ORD_0003137,ORD_0003137,2023-02-10,2023-02-14,2023-02-14,24,98.0,North
SHP_ORD_0003138,ORD_0003138,2023-02-10,2023-02-14,2023-02-16,11,108.0,North
SHP_ORD_0003139,ORD_0003139,2023-02-10,2023-02-14,2023-02-14,25,100.0,North
SHP_ORD_0003140,ORD_0003140,2023-02-10,2023-02-13,2023-02-13,13,76.0,North
SHP_ORD_0003141,ORD_0003141,2023-02-11,2023-02-15,2023-02-15,10,70.0,South
SHP_ORD_0003142,ORD_0003142,2023-02-11,2023-02-14,2023-02-14,30,110.0,South
SHP_ORD_0003143,ORD_0003143,2023-02-10,2023-02-15,2023-02-15,31,112.0,South
SHP_ORD_0003144,ORD_0003144,2023-02-10,2023-02-14,2023-02-14,16,82.0,South
SHP_ORD_0003145,ORD_0003145,2023-02-10,2023-02-13,2023-02-13,22,94.0,South
SHP_ORD_0003146,ORD_0003146,2023-02-10,2023-02-13,2023-02-13,34,118.0,South
SHP_ORD_0003147,ORD_0003147,2023-02-10,2023-02-13,2023-02-13,6,62.0,South
SHP_ORD_0003148,ORD_0003148,2023-02-11,2023-02-14,2023-02-16,28,159.0,South
SHP_ORD_0003149,ORD_0003149,2023-02-11,2023-02-15,2023-02-15,16,82.0,South
SHP_ORD_0003150,ORD_0003150,2023-02-10,2023-02-14,2023-02-14,5,60.0,South
SHP_ORD_0003151,ORD_0003151,2023-02-10,2023-02-13,2023-02-13,20,90.0,South
SHP_ORD_0003152,ORD_0003152,2023-02-10,2023-02-14,2023-02-17,44,207.0,South
SHP_ORD_0003153,ORD_0003153,2023-02-10,2023-02-15,2023-02-16,28,159.0,South
SHP_ORD_0003154,ORD_0003154,2023-02-10,2023-02-13,2023-02-13,32,114.0,South
SHP_ORD_0003155,ORD_0003155,2023-02-11,2023-02-16,2023-02-16,26,102.0,South
SHP_ORD_0003156,ORD_0003156,2023-02-11,2023-02-14,2023-02-14,27,104.0,South
SHP_ORD_0003157,ORD_0003157,2023-02-11,2023-02-15,2023-02-15,29,108.0,South
SHP_ORD_0003158,ORD_0003158,2023-02-10,2023-02-14,2023-02-14,6,62.0,South
SHP_ORD_0003159,ORD_0003159,2023-02-11,2023-02-13,2023-02-13,35,120.0,South
SHP_ORD_0003160,ORD_0003160,2023-02-10,2023-02-12,2023-02-12,17,84.0,South
SHP_ORD_0003161,ORD_0003161,2023-02-11,2023-02-16,2023-02-19,6,93.0,East
SHP_ORD_0003162,ORD_0003162,2023-02-11,2023-02-14,2023-02-14,23,96.0,East
SHP_ORD_0003163,ORD_0003163,2023-02-10,2023-02-14,2023-02-14,29,108.0,East
SHP_ORD_0003164,ORD_0003164,2023-02-11,2023-02-13,2023-02-13,16,82.0,East
SHP_ORD_0003165,ORD_0003165,2023-02-10,2023-02-13,2023-02-13,18,86.0,East
SHP_ORD_0003166,ORD_0003166,2023-02-11,2023-02-16,2023-02-16,35,120.0,East
SHP_ORD_0003167,ORD_0003167,2023-02-11,2023-02-14,2023-02-14,4,58.0,East
SHP_ORD_0003168,ORD_0003168,2023-02-11,2023-02-15,2023-02-15,30,110.0,East
SHP_ORD_0003169,ORD_0003169,2023-02-11,2023-02-13,2023-02-13,10,70.0,East
SHP_ORD_0003170,ORD_0003170,2023-02-11,2023-02-16,2023-02-16,7,64.0,East
SHP_ORD_0003171,ORD_0003171,2023-02-10,2023-02-12,2023-02-12,28,106.0,East
SHP_ORD_0003172,ORD_0003172,2023-02-10,2023-02-14,2023-02-14,36,122.0,East
SHP_ORD_0003173,ORD_0003173,2023-02-11,2023-02-15,2023-02-15,32,114.0,East
SHP_ORD_0003174,ORD_0003174,2023-02-10,2023-02-14,2023-02-14,34,118.0,East
SHP_ORD_0003175,ORD_0003175,2023-02-10,2023-02-13,2023-02-13,26,102.0,East
SHP_ORD_0003176,ORD_0003176,2023-02-10,2023-02-12,2023-02-12,44,138.0,East
SHP_ORD_0003177,ORD_0003177,2023-02-10,2023-02-14,2023-02-14,23,96.0,East
SHP_ORD_0003178,ORD_0003178,2023-02-10,2023-02-15,2023-02-15,7,64.0,East
SHP_ORD_0003179,ORD_0003179,2023-02-11,2023-02-15,2023-02-15,30,110.0,East
SHP_ORD_0003180,ORD_0003180,2023-02-11,2023-02-13,2023-02-13,25,100.0,East
SHP_ORD_0003181,ORD_0003181,2023-02-11,2023-02-15,2023-02-15,8,66.0,West
SHP_ORD_0003182,ORD_0003182,2023-02-10,2023-02-13,2023-02-13,30,110.0,West
SHP_ORD_0003183,ORD_0003183,2023-02-11,2023-02-15,2023-02-15,26,102.0,West
SHP_ORD_0003184,ORD_0003184,2023-02-11,2023-02-16,2023-02-16,14,78.0,West
SHP_ORD_0003185,ORD_0003185,2023-02-10,2023-02-15,2023-02-15,21,92.0,West
SHP_ORD_0003186,ORD_0003186,2023-02-11,2023-02-16,2023-02-16,34,118.0,West
